timestamp,hour,day_of_week,is_weekend,patient_count,avg_ctas,high_acuity_ratio,avg_waiting_time,max_waiting_time,doctors_available,nurses_available,beds_available,arrival_rate,discharge_rate,is_holiday,flu_season,temperature,crowding_level
2024-06-27 08:30:00,8,4,0,38,,0.222,90.9,182.1,5.0,14.0,27.0,15.0,,0,0,31.8,0
2024-06-27 09:00:00,9,4,0,33,,,41.8,129.0,,10.0,,16.9,18.2,0,0,36.9,0
2024-06-27 09:30:00,9,4,0,47,3.11,0.349,,239.6,6.0,13.0,23.0,20.6,12.4,0,0,,1
2024-06-27 10:00:00,10,4,0,62,3.1,,133.1,250.1,8.0,16.0,27.0,26.0,21.7,0,0,34.3,1
2024-06-27 10:30:00,10,4,0,54,3.64,0.236,135.5,245.1,9.0,15.0,25.0,26.5,21.3,0,0,39.7,1
2024-06-27 11:00:00,11,4,0,34,3.75,0.204,391.23683599930257,123.6,8.0,,26.0,18.6,21.7,0,0,40.3,0
2024-06-27 11:30:00,11,4,0,18,,0.338,156.33256551308767,214.2,8.0,15.0,26.0,,13.8,0,0,34.2,1
2024-06-27 12:00:00,12,4,0,60,3.03,0.322,105.6,192.9,6.0,17.0,29.0,18.8,18.6,0,0,37.3,1
2024-06-27 12:30:00,12,4,0,46,3.52,0.26,101.1,217.4,7.0,,32.0,22.7,,0,0,42.7,0
2024-06-27 13:00:00,13,4,0,46,3.47,0.292,99.2,229.9,7.0,15.0,32.0,27.7,23.4,0,0,,1
2024-06-27 13:30:00,13,4,0,55,3.04,0.412,131.4,270.9,7.0,17.0,26.0,24.6,17.9,0,0,37.2,1
2024-06-27 14:00:00,14,4,0,52,3.18,0.286,120.5,285.4,6.0,18.0,25.0,21.8,18.8,0,0,39.2,1
2024-06-27 14:30:00,14,4,0,39,4.15,0.098,124.8,257.7,9.0,,,21.3,13.4,0,0,35.9,1
2024-06-27 15:00:00,15,4,0,51,3.36,,116.7,,,18.0,26.0,19.4,16.8,0,0,41.3,1
2024-06-27 15:30:00,15,4,0,56,3.11,0.271,,,10.0,21.0,23.0,24.3,22.2,0,0,41.3,1
2024-06-27 16:00:00,16,4,0,54,2.9,0.284,157.7,288.0,8.0,18.0,27.0,20.2,14.4,0,0,38.4,1
2024-06-27 16:30:00,16,4,0,67,,0.238,129.7,263.4,9.0,19.0,16.0,21.5,16.0,0,0,38.7,1
2024-06-27 17:00:00,17,4,0,61,3.4,0.309,,270.9,9.0,20.0,26.0,18.5,16.6,0,0,35.0,1
2024-06-27 17:30:00,17,4,0,60,3.96,0.234,115.9,238.9,,19.0,16.0,21.4,20.2,0,0,33.9,0
2024-06-27 18:00:00,18,4,0,72,3.43,0.305,186.6,393.9,6.0,17.0,19.0,23.6,13.0,0,0,,2
2024-06-27 18:30:00,18,4,0,44,3.3,0.216,110.0,207.7,7.0,18.0,18.0,24.9,,0,0,37.7,1
2024-06-27 19:00:00,19,4,0,76,3.52,0.26,184.3,345.2,9.0,,14.0,27.5,18.6,0,0,41.2,2
2024-06-27 19:30:00,19,4,0,6,2.65,,270.7192875360768,294.0,8.0,,15.0,27.9,,0,0,40.8,1
2024-06-27 20:00:00,20,4,0,50,,0.284,98.3,229.0,5.0,17.0,25.0,14.6,17.2,0,0,38.5,1
2024-06-27 20:30:00,20,4,0,47,,0.254,120.3,,6.0,14.0,31.0,10.8,5.9,0,0,41.6,1
2024-06-27 21:00:00,21,4,0,64,3.39,0.224,151.3,294.4,6.0,12.0,17.0,21.8,14.6,0,0,35.2,1
2024-06-27 21:30:00,21,4,0,48,2.57,,133.1,272.0,6.0,17.0,31.0,22.3,17.3,0,0,41.2,1
2024-06-27 22:00:00,22,4,0,55,3.94,0.101,118.4,214.9,7.0,17.0,,20.5,17.2,0,0,35.6,1
2024-06-27 22:30:00,22,4,0,54,,0.228,,283.6,7.0,19.0,29.0,24.1,22.8,0,0,41.7,1
2024-06-27 23:00:00,23,4,0,56,2.9,0.329,146.6,276.7,8.0,17.0,24.0,20.6,15.0,0,0,38.0,1
2024-06-27 23:30:00,23,4,0,40,3.48,0.231,106.8,210.2,,18.0,16.0,24.6,20.5,0,0,32.0,1
2024-06-28 00:00:00,0,5,0,28,4.33,0.233,42.0,78.8,4.0,6.0,28.0,7.1,9.5,0,0,,0
2024-06-28 00:30:00,0,5,0,15,3.05,0.38,0.0,46.2,4.0,,35.0,10.2,10.3,0,0,,0
2024-06-28 01:00:00,1,5,0,18,3.86,0.261,58.0,111.7,3.0,7.0,,8.2,9.5,0,0,36.6,0
2024-06-28 01:30:00,1,5,0,33,3.03,0.406,47.9,160.4,4.0,7.0,32.0,6.6,9.0,0,0,36.9,0
2024-06-28 02:00:00,2,5,0,19,3.72,0.253,66.7,155.8,2.0,11.0,37.0,15.4,14.8,0,0,,0
2024-06-28 02:30:00,2,5,0,18,2.95,0.26,50.6,114.0,2.0,10.0,33.0,7.3,6.5,0,0,32.2,0
2024-06-28 03:00:00,3,5,0,26,3.38,0.243,76.4,157.6,3.0,9.0,33.0,11.6,9.7,0,0,30.9,0
2024-06-28 03:30:00,3,5,0,37,,0.258,128.0,278.2,4.0,7.0,31.0,15.0,4.5,0,0,41.9,1
2024-06-28 04:00:00,4,5,0,48,3.96,,122.9,232.2,3.0,,21.0,7.2,4.0,0,0,35.5,1
2024-06-28 04:30:00,4,5,0,35,3.92,0.19,89.0,197.8,3.0,7.0,33.0,10.2,8.2,0,0,43.6,0
2024-06-28 05:00:00,5,5,0,35,3.92,0.25,,205.2,1.0,6.0,25.0,17.6,12.8,0,0,42.1,1
2024-06-28 05:30:00,5,5,0,24,3.59,0.164,32.5,,3.0,5.0,33.0,9.4,10.7,0,0,42.7,0
2024-06-28 06:00:00,6,5,0,68,3.31,0.271,132.1,262.4,7.0,12.0,23.0,14.8,10.5,0,0,36.0,1
2024-06-28 06:30:00,6,5,0,44,3.55,0.184,96.6,213.6,4.0,10.0,24.0,12.9,14.3,0,0,33.2,0
2024-06-28 07:00:00,7,5,0,42,3.35,0.282,93.8,207.1,6.0,14.0,30.0,19.4,15.2,0,0,34.7,1
2024-06-28 07:30:00,7,5,0,46,3.43,0.221,92.6,213.4,8.0,9.0,29.0,,15.2,0,0,36.7,0
2024-06-28 08:00:00,8,5,0,45,3.44,0.242,90.5,271.5,5.0,12.0,36.0,15.5,15.1,0,0,,0
2024-06-28 08:30:00,8,5,0,29,3.73,0.274,68.6,163.5,7.0,9.0,36.0,20.0,19.5,0,0,36.6,0
2024-06-28 09:00:00,9,5,0,35,3.39,0.258,98.9,178.3,,,28.0,13.1,9.8,0,0,37.4,0
2024-06-28 09:30:00,9,5,0,46,,0.097,142.0,255.9,8.0,14.0,25.0,17.5,12.6,0,0,34.1,1
2024-06-28 10:00:00,10,5,0,46,3.23,0.227,128.3,,7.0,17.0,20.0,17.2,7.5,0,0,34.9,1
2024-06-28 10:30:00,10,5,0,60,2.63,0.376,117.1,270.8,6.0,,25.0,21.9,19.7,0,0,37.3,1
2024-06-28 11:00:00,11,5,0,54,3.4,0.374,,322.1,6.0,,22.0,,4.4,0,0,39.1,1
2024-06-28 11:30:00,11,5,0,63,2.99,,140.6,284.0,7.0,15.0,25.0,20.2,14.1,0,0,35.3,1
2024-06-28 12:00:00,12,5,0,53,3.26,0.245,103.9,192.2,12.0,16.0,23.0,21.8,15.1,0,0,38.9,1
2024-06-28 12:30:00,12,5,0,59,3.21,,108.2,218.1,6.0,16.0,24.0,18.9,21.9,0,0,38.4,1
2024-06-28 13:00:00,13,5,0,36,,,114.5,255.7,9.0,17.0,29.0,20.2,15.6,0,0,,0
2024-06-28 13:30:00,13,5,0,38,2.86,0.373,75.1,162.7,,17.0,27.0,14.4,11.7,0,0,36.0,0
2024-06-28 14:00:00,14,5,0,52,3.61,0.187,132.5,249.3,11.0,20.0,29.0,21.9,16.2,0,0,34.0,1
2024-06-28 14:30:00,14,5,0,63,,0.251,138.9,274.6,9.0,13.0,21.0,27.9,24.9,0,0,43.1,1
2024-06-28 15:00:00,15,5,0,52,3.11,0.317,,208.3,9.0,19.0,26.0,19.1,16.0,0,0,39.9,1
2024-06-28 15:30:00,15,5,0,67,,,161.7,,6.0,19.0,21.0,19.9,15.0,0,0,41.0,1
2024-06-28 16:00:00,16,5,0,64,3.52,,159.2,405.4,7.0,18.0,21.0,27.0,20.5,0,0,37.7,1
2024-06-28 16:30:00,16,5,0,5,3.2,0.279,262.17357761559794,186.2,7.0,21.0,26.0,20.7,21.5,0,0,37.5,1
2024-06-28 17:00:00,17,5,0,62,3.17,0.228,111.0,,8.0,19.0,14.0,23.2,25.9,0,0,39.5,2
2024-06-28 17:30:00,17,5,0,56,3.22,0.219,144.3,269.2,10.0,18.0,23.0,25.8,20.7,0,0,32.5,1
2024-06-28 18:00:00,18,5,0,63,,0.314,107.6,194.8,7.0,,22.0,21.7,20.8,0,0,34.6,1
2024-06-28 18:30:00,18,5,0,55,3.04,0.279,95.8,224.0,7.0,17.0,,21.0,,0,0,35.6,1
2024-06-28 19:00:00,19,5,0,64,,,138.5,307.6,9.0,14.0,26.0,18.9,15.3,0,0,36.6,1
2024-06-28 19:30:00,19,5,0,74,3.24,0.276,201.9,378.4,6.0,16.0,20.0,25.9,,0,0,35.4,2
2024-06-28 20:00:00,20,5,0,39,3.47,0.304,,,3.0,11.0,25.0,24.4,29.6,0,0,,0
2024-06-28 20:30:00,20,5,0,44,3.6,0.152,98.5,195.3,6.0,17.0,28.0,14.3,13.2,0,0,38.2,0
2024-06-28 21:00:00,21,5,0,44,,0.244,121.2,259.1,5.0,18.0,26.0,24.4,22.3,0,0,42.2,1
2024-06-28 21:30:00,21,5,0,54,3.16,0.249,115.5,270.2,8.0,14.0,29.0,16.3,8.0,0,0,45.4,1
2024-06-28 22:00:00,22,5,0,59,,0.319,159.9,319.9,7.0,13.0,21.0,22.3,17.4,0,0,34.2,1
2024-06-28 22:30:00,22,5,0,34,2.83,0.38,110.8,294.0,6.0,15.0,30.0,16.3,14.1,0,0,38.4,1
2024-06-28 23:00:00,23,5,0,49,,0.253,,241.0,,16.0,27.0,15.4,12.0,0,0,38.4,1
2024-06-28 23:30:00,23,5,0,51,3.0,0.324,131.6,244.6,6.0,14.0,,27.8,,0,0,37.9,1
2024-06-29 00:00:00,0,6,1,36,3.4,0.204,43.2,103.0,,3.0,34.0,8.7,14.1,0,0,34.7,0
2024-06-29 00:30:00,0,6,1,19,,0.305,46.9,87.8,1.0,7.0,34.0,8.6,6.9,0,0,35.2,0
2024-06-29 01:00:00,1,6,1,35,,0.308,101.2,312.5,,5.0,32.0,21.4,17.8,0,0,38.7,1
2024-06-29 01:30:00,1,6,1,31,3.51,0.338,39.2,106.3,1.0,3.0,27.0,3.6,9.7,0,0,35.2,0
2024-06-29 02:00:00,2,6,1,45,,0.245,92.8,188.8,2.0,2.0,31.0,5.8,6.9,0,0,38.5,1
2024-06-29 02:30:00,2,6,1,50,3.25,,,215.0,1.0,3.0,25.0,16.6,,0,0,37.3,1
2024-06-29 03:00:00,3,6,1,36,3.71,0.203,74.0,139.6,2.0,1.0,25.0,17.6,16.6,0,0,38.4,1
2024-06-29 03:30:00,3,6,1,25,3.12,0.441,,261.6,,2.0,,15.2,14.0,0,0,35.1,1
2024-06-29 04:00:00,4,6,1,33,3.64,0.237,,145.8,1.0,5.0,30.0,10.5,8.8,0,0,38.5,1
2024-06-29 04:30:00,4,6,1,33,3.6,0.193,,156.8,1.0,4.0,26.0,8.9,11.1,0,0,35.3,0
2024-06-29 05:00:00,5,6,1,33,,0.198,61.1,150.7,2.0,4.0,30.0,17.6,,0,0,,0
2024-06-29 05:30:00,5,6,1,32,3.61,0.276,74.4,174.5,3.0,5.0,34.0,10.3,9.9,0,0,42.0,0
2024-06-29 06:00:00,6,6,1,54,3.01,,104.6,272.5,5.0,,24.0,24.5,23.4,0,0,38.8,1
2024-06-29 06:30:00,6,6,1,59,3.18,0.232,143.8,266.0,1.0,9.0,,26.0,15.6,0,0,39.0,1
2024-06-29 07:00:00,7,6,1,70,2.95,0.312,150.7,352.5,2.0,13.0,24.0,19.7,19.1,0,0,40.4,1
2024-06-29 07:30:00,7,6,1,30,3.1,0.221,78.2,176.7,1.0,9.0,28.0,,,0,0,33.8,1
2024-06-29 08:00:00,8,6,1,61,3.14,,116.3,236.7,5.0,,23.0,15.4,13.5,0,0,43.1,1
2024-06-29 08:30:00,8,6,1,50,3.15,0.207,,,4.0,12.0,26.0,27.1,26.5,0,0,34.8,2
2024-06-29 09:00:00,9,6,1,40,3.23,0.252,113.2,219.2,5.0,11.0,23.0,17.0,11.4,0,0,40.6,1
2024-06-29 09:30:00,9,6,1,35,3.42,0.277,55.9,200.5,,10.0,32.0,14.8,15.8,0,0,40.2,0
2024-06-29 10:00:00,10,6,1,65,3.11,0.355,146.1,263.7,5.0,10.0,24.0,24.8,19.9,0,0,35.3,1
2024-06-29 10:30:00,10,6,1,62,,0.347,107.9,210.6,,14.0,18.0,43.745746440792345,25.6,0,0,41.0,1
2024-06-29 11:00:00,11,6,1,51,2.89,0.346,104.2,,7.0,,24.0,20.2,,0,0,,1
2024-06-29 11:30:00,11,6,1,62,2.89,0.405,,314.8,3.0,,19.0,22.7,16.8,0,0,43.7,1
2024-06-29 12:00:00,12,6,1,72,3.25,0.266,158.5,296.9,,12.0,11.0,24.4,22.1,0,0,38.6,1
2024-06-29 12:30:00,12,6,1,78,,0.342,153.0,,7.0,17.0,14.0,26.1,19.8,0,0,37.7,2
2024-06-29 13:00:00,13,6,1,63,3.1,0.331,143.5,259.4,5.0,14.0,29.0,25.2,22.7,0,0,36.4,1
2024-06-29 13:30:00,13,6,1,63,3.58,0.289,139.9,,3.0,16.0,22.0,19.9,16.6,0,0,32.8,1
2024-06-29 14:00:00,14,6,1,75,2.71,0.295,182.1,363.9,4.0,14.0,17.0,24.4,20.0,0,0,37.0,2
2024-06-29 14:30:00,14,6,1,81,,,181.6,330.1,9.0,16.0,11.0,34.5,25.4,0,0,37.2,2
2024-06-29 15:00:00,15,6,1,71,3.47,0.254,181.7,332.8,6.0,17.0,20.0,23.9,12.6,0,0,38.8,2
2024-06-29 15:30:00,15,6,1,73,3.01,0.358,154.4,323.8,6.0,14.0,16.0,26.5,26.6,0,0,33.7,0
2024-06-29 16:00:00,16,6,1,65,3.04,0.315,135.5,,5.0,18.0,,26.1,22.7,0,0,37.3,1
2024-06-29 16:30:00,16,6,1,67,,0.144,,267.4,6.0,13.0,21.0,22.3,,0,0,39.7,1
2024-06-29 17:00:00,17,6,1,63,3.78,0.265,121.4,223.5,5.0,15.0,22.0,23.9,20.3,0,0,40.0,1
2024-06-29 17:30:00,17,6,1,59,,0.224,138.3,267.2,4.0,19.0,21.0,27.2,21.5,0,0,,1
2024-06-29 18:00:00,18,6,1,57,2.93,0.332,129.1,254.5,9.0,15.0,19.0,30.1,25.2,0,0,40.1,1
2024-06-29 18:30:00,18,6,1,60,,0.326,139.0,268.4,5.0,13.0,21.0,27.4,22.6,0,0,37.3,1
2024-06-29 19:00:00,19,6,1,60,2.61,0.281,112.0,221.3,7.0,13.0,,25.2,24.7,0,0,37.4,1
2024-06-29 19:30:00,19,6,1,72,3.09,0.186,144.5,261.1,7.0,,18.0,24.9,25.9,0,0,30.9,1
2024-06-29 20:00:00,20,6,1,63,,,,225.2,7.0,11.0,12.0,,11.9,0,0,42.5,1
2024-06-29 20:30:00,20,6,1,54,3.12,0.343,139.8,252.3,7.0,11.0,26.0,28.3,20.5,0,0,38.5,1
2024-06-29 21:00:00,21,6,1,50,3.21,0.289,99.5,181.7,6.0,10.0,25.0,28.6,26.8,0,0,,1
2024-06-29 21:30:00,21,6,1,80,3.72,0.207,136.6,272.7,4.0,10.0,,23.2,23.5,0,0,,1
2024-06-29 22:00:00,22,6,1,54,3.11,0.334,148.6,282.4,6.0,12.0,26.0,27.4,25.4,0,0,39.0,1
2024-06-29 22:30:00,22,6,1,53,3.25,0.354,,246.4,6.0,12.0,27.0,19.3,14.6,0,0,,1
2024-06-29 23:00:00,23,6,1,43,3.25,0.294,,199.5,6.0,13.0,30.0,,25.8,0,0,37.1,1
2024-06-29 23:30:00,23,6,1,64,3.39,,92.3,168.0,6.0,12.0,18.0,28.5,26.8,0,0,,1
2024-06-30 00:00:00,0,7,1,46,3.6,0.184,137.3,250.0,,1.0,27.0,16.0,9.7,0,0,36.1,1
2024-06-30 00:30:00,0,7,1,26,3.56,0.142,113.4,207.0,3.0,6.0,35.0,13.5,4.1,0,0,39.8,1
2024-06-30 01:00:00,1,7,1,24,,0.137,,,2.0,7.0,35.0,,12.2,0,0,35.6,0
2024-06-30 01:30:00,1,7,1,30,3.54,0.283,95.2,191.6,1.0,1.0,28.0,9.6,,0,0,35.3,1
2024-06-30 02:00:00,2,7,1,31,3.49,0.213,84.0,,1.0,2.0,30.0,10.1,11.2,0,0,37.8,0
2024-06-30 02:30:00,2,7,1,3,3.68,0.241,51.0,93.1,1.0,1.0,41.0,14.9,12.4,0,0,34.3,0
2024-06-30 03:00:00,3,7,1,34,3.6,,71.3,153.3,1.0,2.0,28.0,11.9,14.4,0,0,42.8,0
2024-06-30 03:30:00,3,7,1,46,,0.255,122.3,229.0,2.0,5.0,23.0,14.4,,0,0,43.8,1
2024-06-30 04:00:00,4,7,1,28,3.85,0.264,79.0,169.2,,1.0,,13.6,12.8,0,0,,0
2024-06-30 04:30:00,4,7,1,27,,0.252,75.5,157.3,1.0,8.0,,12.4,8.7,0,0,33.8,0
2024-06-30 05:00:00,5,7,1,36,,0.333,106.9,253.8,1.0,2.0,28.0,11.0,6.8,0,0,,1
2024-06-30 05:30:00,5,7,1,34,3.76,0.142,87.0,172.8,4.0,1.0,23.0,,0.0,0,0,,1
2024-06-30 06:00:00,6,7,1,50,3.53,0.254,135.2,261.0,4.0,10.0,21.0,16.9,10.4,0,0,41.5,2
2024-06-30 06:30:00,6,7,1,56,3.37,0.371,,171.3,6.0,15.0,,18.1,,0,0,35.6,1
2024-06-30 07:00:00,7,7,1,57,,0.369,113.0,219.9,7.0,9.0,26.0,19.5,16.7,0,0,,1
2024-06-30 07:30:00,7,7,1,37,4.01,0.222,111.5,204.4,4.0,,25.0,17.7,10.3,0,0,38.3,1
2024-06-30 08:00:00,8,7,1,37,3.47,0.239,60.6,147.9,,7.0,28.0,17.9,19.5,0,0,36.0,0
2024-06-30 08:30:00,8,7,1,35,,,76.9,153.1,6.0,10.0,28.0,17.9,,0,0,38.7,0
2024-06-30 09:00:00,9,7,1,33,,0.365,66.8,159.0,,9.0,28.0,19.0,,0,0,40.6,1
2024-06-30 09:30:00,9,7,1,56,3.21,0.281,146.1,274.0,5.0,11.0,22.0,16.9,,0,0,38.3,1
2024-06-30 10:00:00,10,7,1,70,3.31,0.348,131.7,331.2,5.0,16.0,25.0,19.3,,0,0,38.3,1
2024-06-30 10:30:00,10,7,1,67,3.34,0.271,89.5,213.5,5.0,18.0,18.0,21.7,23.9,0,0,,1
2024-06-30 11:00:00,11,7,1,79,3.01,0.35,145.3,291.4,6.0,13.0,22.0,26.5,18.1,0,0,41.4,2
2024-06-30 11:30:00,11,7,1,59,3.72,0.288,150.7,,5.0,14.0,28.0,24.3,20.2,0,0,41.1,1
2024-06-30 12:00:00,12,7,1,55,3.3,0.222,94.9,216.5,5.0,12.0,22.0,28.7,27.5,0,0,36.8,2
2024-06-30 12:30:00,12,7,1,63,2.97,0.4,151.1,315.4,6.0,11.0,19.0,23.0,18.1,0,0,37.6,1
2024-06-30 13:00:00,13,7,1,74,2.95,0.314,190.4,351.6,5.0,13.0,,30.4,21.5,0,0,42.2,2
2024-06-30 13:30:00,13,7,1,56,2.91,0.233,144.0,278.0,5.0,15.0,37.0,26.2,23.3,0,0,34.6,1
2024-06-30 14:00:00,14,7,1,88,2.74,0.394,,365.4,5.0,17.0,12.0,27.6,25.9,0,0,39.8,2
2024-06-30 14:30:00,14,7,1,68,3.05,0.241,146.1,273.0,6.0,,25.0,22.6,18.0,0,0,,1
2024-06-30 15:00:00,15,7,1,74,,0.369,194.1,357.9,4.0,17.0,17.0,25.2,14.5,0,0,43.3,2
2024-06-30 15:30:00,15,7,1,71,3.52,0.162,164.1,300.6,5.0,16.0,15.0,29.6,26.0,0,0,38.2,1
2024-06-30 16:00:00,16,7,1,65,3.28,0.197,127.2,232.0,6.0,12.0,28.0,27.9,27.3,0,0,41.8,1
2024-06-30 16:30:00,16,7,1,78,3.41,0.209,134.9,272.0,,14.0,17.0,24.5,23.8,0,0,35.7,1
2024-06-30 17:00:00,17,7,1,34,2.91,0.283,110.7,254.8,7.0,17.0,,27.5,21.4,0,0,,1
2024-06-30 17:30:00,17,7,1,66,,0.286,163.1,305.2,6.0,14.0,20.0,,21.3,0,0,37.3,1
2024-06-30 18:00:00,18,7,1,77,3.06,0.195,187.9,347.9,6.0,16.0,18.0,27.0,20.7,0,0,38.8,2
2024-06-30 18:30:00,18,7,1,54,2.71,0.358,104.8,193.2,7.0,18.0,,25.3,18.8,0,0,36.5,1
2024-06-30 19:00:00,19,7,1,62,3.25,0.256,116.8,,6.0,12.0,21.0,29.6,,0,0,40.3,1
2024-06-30 19:30:00,19,7,1,64,,0.202,160.9,306.8,5.0,14.0,,25.0,17.3,0,0,37.4,1
2024-06-30 20:00:00,20,7,1,55,,0.316,70.8,,6.0,15.0,27.0,21.1,24.1,0,0,31.7,1
2024-06-30 20:30:00,20,7,1,53,3.56,0.317,125.4,255.8,7.0,11.0,19.0,23.0,15.8,0,0,39.6,1
2024-06-30 21:00:00,21,7,1,48,3.33,0.338,160.2,352.4,2.0,11.0,25.0,30.1,20.7,0,0,35.3,1
2024-06-30 21:30:00,21,7,1,58,3.13,0.313,122.4,231.5,4.0,12.0,23.0,26.4,21.4,0,0,36.9,1
2024-06-30 22:00:00,22,7,1,67,3.39,0.244,156.2,318.7,3.0,14.0,15.0,15.3,10.8,0,0,42.6,1
2024-06-30 22:30:00,22,7,1,62,3.65,0.166,126.8,250.8,4.0,13.0,23.0,,17.2,0,0,43.3,2
2024-06-30 23:00:00,23,7,1,69,,0.159,125.2,226.5,4.0,16.0,23.0,27.4,23.1,0,0,36.3,1
2024-06-30 23:30:00,23,7,1,57,3.25,,131.7,272.6,6.0,16.0,20.0,,,0,0,39.7,1
2024-07-01 00:00:00,0,1,0,37,3.99,,108.2,196.3,1.0,8.0,29.0,,,0,0,38.3,1
2024-07-01 00:30:00,0,1,0,11,,0.167,53.4,122.0,1.0,6.0,33.0,0.0,0.0,0,0,39.1,0
2024-07-01 01:00:00,1,1,0,37,,0.242,64.9,125.4,4.0,6.0,30.0,14.0,11.2,0,0,38.2,0
2024-07-01 01:30:00,1,1,0,35,3.82,,67.3,123.0,3.0,5.0,32.0,12.0,,0,0,34.8,0
2024-07-01 02:00:00,2,1,0,8,3.14,0.317,48.5,331.7,4.0,11.0,40.0,14.1,,0,0,40.3,0
2024-07-01 02:30:00,2,1,0,29,,0.235,107.9,,3.0,7.0,,10.0,10.1,0,0,40.9,0
2024-07-01 03:00:00,3,1,0,23,,0.166,,255.3,5.0,8.0,31.0,12.0,12.5,0,0,38.0,0
2024-07-01 03:30:00,3,1,0,23,3.2,0.268,83.3,240.1,6.0,10.0,33.0,,0.4,0,0,43.3,0
2024-07-01 04:00:00,4,1,0,25,3.49,0.262,86.4,157.4,3.0,9.0,34.0,,13.6,0,0,38.7,0
2024-07-01 04:30:00,4,1,0,18,,0.181,64.9,124.2,5.0,8.0,36.0,7.3,4.7,0,0,38.1,0
2024-07-01 05:00:00,5,1,0,33,3.66,,72.5,177.2,4.0,6.0,27.0,8.5,6.2,0,0,41.6,0
2024-07-01 05:30:00,5,1,0,24,4.06,0.136,92.0,218.1,3.0,,30.0,17.8,16.3,0,0,,0
2024-07-01 06:00:00,6,1,0,31,3.61,0.248,88.7,222.3,5.0,14.0,,22.8,18.7,0,0,42.7,0
2024-07-01 06:30:00,6,1,0,42,3.0,0.286,,208.8,5.0,12.0,29.0,20.9,15.9,0,0,38.8,1
2024-07-01 07:00:00,7,1,0,37,3.19,0.278,70.1,140.2,3.0,16.0,25.0,17.2,18.8,0,0,43.0,0
2024-07-01 07:30:00,7,1,0,48,3.42,0.327,82.0,168.7,5.0,11.0,25.0,12.1,11.5,0,0,43.9,1
2024-07-01 08:00:00,8,1,0,29,,0.276,,101.5,5.0,,28.0,16.9,15.7,0,0,41.9,0
2024-07-01 08:30:00,8,1,0,62,3.52,0.275,118.6,231.9,5.0,18.0,21.0,16.3,19.5,0,0,37.6,1
2024-07-01 09:00:00,9,1,0,43,,0.359,91.5,,6.0,,30.0,13.8,10.7,0,0,36.2,1
2024-07-01 09:30:00,9,1,0,30,3.34,0.206,467.3496900907919,202.5,5.0,,31.0,16.5,10.0,0,0,35.7,0
2024-07-01 10:00:00,10,1,0,52,3.42,0.27,119.6,231.0,12.0,14.0,24.0,21.7,16.6,0,0,43.3,1
2024-07-01 10:30:00,10,1,0,49,2.82,0.292,73.4,157.0,6.0,17.0,26.0,21.5,21.7,0,0,39.6,0
2024-07-01 11:00:00,11,1,0,46,2.97,0.203,94.0,187.0,6.0,18.0,30.0,21.2,,0,0,38.2,1
2024-07-01 11:30:00,11,1,0,58,,0.254,135.3,250.7,10.0,15.0,24.0,19.9,12.4,0,0,,1
2024-07-01 12:00:00,12,1,0,76,,0.335,152.1,458.6,8.0,18.0,15.0,13.9,13.2,0,0,43.2,1
2024-07-01 12:30:00,12,1,0,73,3.37,0.187,141.5,266.5,5.0,18.0,20.0,18.5,14.7,0,0,42.3,1
2024-07-01 13:00:00,13,1,0,56,3.3,,139.6,272.9,5.0,15.0,24.0,24.4,15.6,0,0,41.3,0
2024-07-01 13:30:00,13,1,0,46,2.68,0.386,102.7,193.9,8.0,20.0,25.0,20.5,16.9,0,0,41.9,1
2024-07-01 14:00:00,14,1,0,63,2.94,0.302,115.4,,7.0,17.0,18.0,22.6,20.4,0,0,40.5,1
2024-07-01 14:30:00,14,1,0,67,3.45,0.182,,252.9,9.0,14.0,13.0,20.2,20.9,0,0,40.9,1
2024-07-01 15:00:00,15,1,0,62,2.97,0.39,141.3,313.4,9.0,18.0,29.0,,16.8,0,0,40.7,0
2024-07-01 15:30:00,15,1,0,67,3.59,0.146,,237.4,7.0,16.0,14.0,20.9,20.3,0,0,40.0,1
2024-07-01 16:00:00,16,1,0,64,2.9,,119.1,220.0,8.0,18.0,27.0,28.2,23.6,0,0,42.3,1
2024-07-01 16:30:00,16,1,0,63,3.7,0.153,184.3,333.0,10.0,22.0,19.0,22.9,15.4,0,0,41.1,2
2024-07-01 17:00:00,17,1,0,48,3.08,0.357,127.8,242.0,8.0,17.0,33.0,25.9,16.8,0,0,37.4,1
2024-07-01 17:30:00,17,1,0,59,3.41,0.309,138.2,273.4,6.0,19.0,24.0,45.80149515227007,23.5,0,0,,1
2024-07-01 18:00:00,18,1,0,79,3.39,0.267,,327.0,8.0,19.0,16.0,22.7,14.4,0,0,40.7,1
2024-07-01 18:30:00,18,1,0,65,3.65,0.195,136.1,,6.0,,13.0,19.9,19.4,0,0,41.8,1
2024-07-01 19:00:00,19,1,0,9,3.25,,179.5863675293855,257.6,6.0,13.0,19.0,23.5,21.5,0,0,39.7,1
2024-07-01 19:30:00,19,1,0,80,3.38,0.271,145.2,325.5,,16.0,19.0,22.8,17.7,0,0,42.4,1
2024-07-01 20:00:00,20,1,0,39,3.17,0.227,77.3,142.2,6.0,14.0,,17.6,16.1,0,0,39.8,0
2024-07-01 20:30:00,20,1,0,77,3.24,0.295,178.9,,7.0,17.0,17.0,12.7,6.1,0,0,,1
2024-07-01 21:00:00,21,1,0,61,,0.25,108.6,257.7,6.0,14.0,30.0,15.1,11.5,0,0,,1
